date,portfolio,daily_return,cumulative_return,rolling_volatility_20d
2024-01-02,equal_weight,-0.00702093458174753,-0.06222660380009537,0.10747904623429154
2024-01-03,equal_weight,-0.0031910303514664177,-0.06521906717016701,0.09609145426712763
2024-01-04,equal_weight,-0.007671321122483455,-0.07239007188507929,0.09942099929818156
2024-01-05,equal_weight,-0.006048249063378042,-0.07800048776398061,0.10130595341823649
2024-01-08,equal_weight,-0.012078971729271836,-0.0891372938066819,0.10774889016390782
2024-01-09,equal_weight,0.0018283957527461148,-0.08747187630334319,0.10538717084503278
2024-01-10,equal_weight,-0.0033119157625525644,-0.09049409257998664,0.10550410619077859
2024-01-11,equal_weight,0.007889522235167767,-0.08331852550037999,0.10669802747427885
2024-01-12,equal_weight,-0.0030236812169419204,-0.08609027805674319,0.106861835223878
2024-01-15,equal_weight,-0.0015633768359106792,-0.08751906334614279,0.1065439192374582
2024-01-16,equal_weight,0.0024399902500795486,-0.08529261875732386,0.10487366173180497
2024-01-17,equal_weight,-0.01821092298710045,-0.10195028443286658,0.12175592351135306
2024-01-18,equal_weight,0.005766893323816968,-0.09677132752370665,0.12272643319976921
2024-01-19,equal_weight,-0.0013710915901045339,-0.09800973676048019,0.1196924250663928
2024-01-22,equal_weight,-0.020702597696578697,-0.11668327830655911,0.13781474882937822
2024-01-23,equal_weight,0.007474662391924048,-0.11008078402675958,0.1417367805481774
2024-01-24,equal_weight,0.007094775512079132,-0.10376700696554397,0.14488594029414953
2024-01-25,equal_weight,0.012428941785428284,-0.09262777926893861,0.15261638954576312
2024-01-26,equal_weight,-0.006296384368054798,-0.09834094353555689,0.13666257230549092
2024-01-29,equal_weight,-0.012496261914770867,-0.10960831126296167,0.14001973214880378
2024-01-30,equal_weight,-0.011503643589627566,-0.11985105990535916,0.14264767715218613
2024-01-31,equal_weight,-0.008162569267072239,-0.12703533659422195,0.1437643442898261
2024-02-01,equal_weight,0.001330028195809585,-0.12587426897794685,0.14374790920958083
2024-02-02,equal_weight,-0.012560478756351624,-0.1368537066528296,0.14743541457442536
2024-02-05,equal_weight,-0.0022355171399180305,-0.1387832849858639,0.14371185528985628
2024-02-06,equal_weight,0.03694340632956659,-0.10696700594528208,0.2011541126982624
2024-02-07,equal_weight,0.020517051008597773,-0.08864460245390071,0.21484500078686578
2024-02-08,equal_weight,0.006156938860608596,-0.08303344299092374,0.2141080102551827
2024-02-19,equal_weight,0.0013847885422763049,-0.08176363820912713,0.21382628087587074
2024-02-20,equal_weight,0.0006154883364300146,-0.08119847443835893,0.21371135251404494
2024-02-21,equal_weight,0.0038375462786128358,-0.07767253106315597,0.21394307983814126
2024-02-22,equal_weight,0.004253500514566277,-0.07374941069943453,0.20243541497261638
2024-02-23,equal_weight,0.0009186008540823519,-0.0728985561170088,0.2018500347118657
2024-02-26,equal_weight,-0.0022111613739709043,-0.07494852701947552,0.20202391948497292
2024-02-27,equal_weight,0.012512485937564266,-0.06337383347228365,0.18786676895568333
2024-02-28,equal_weight,-0.012930728570124273,-0.07548509220332955,0.19523914965151326
2024-02-29,equal_weight,0.01768046614557406,-0.059139237674951994,0.20240185868839716
2024-03-01,equal_weight,0.005395580465262385,-0.05406274772521913,0.19934663132679248
2024-03-04,equal_weight,0.0031350273610692317,-0.05109720855748301,0.1968371955517206
2024-03-05,equal_weight,0.0030653791040111678,-0.04818846176885727,0.18855381935843818
2024-03-06,equal_weight,0.000925956200157141,-0.047307125973651054,0.1805074308257627
2024-03-07,equal_weight,-0.005699914389951787,-0.05273739379551834,0.17850198320413793
2024-03-08,equal_weight,0.004821594440225963,-0.048170077680008916,0.17819995593399043
2024-03-11,equal_weight,0.017108713368543603,-0.031885492363432966,0.17191967496805496
2024-03-12,equal_weight,-0.0007222612821497388,-0.032584723988986264,0.17106221565755964
2024-03-13,equal_weight,-0.003063063200335381,-0.0355479781203778,0.12833284244249268
2024-03-14,equal_weight,-0.002477401579620464,-0.03793731308285053,0.11395924619849854
2024-03-15,equal_weight,0.004626713573600627,-0.03348612459063627,0.11347831676998152
2024-03-18,equal_weight,0.00778086854010447,-0.02596580718388919,0.1147894890469685
2024-03-19,equal_weight,-0.005389869705533879,-0.031215724571902914,0.11835325139099477
2024-03-20,equal_weight,0.0014179718393996235,-0.029842015750892736,0.11835058142869999
2024-03-21,equal_weight,0.0018150962280838237,-0.028081085653036797,0.11820351901616487
2024-03-22,equal_weight,-0.009440781420515722,-0.03725675968185149,0.12546355061691705
2024-03-25,equal_weight,-0.007988992164855534,-0.04494810788552073,0.1295936538090081
2024-03-26,equal_weight,0.001319849756110614,-0.043687582878640385,0.12305110598780711
2024-03-27,equal_weight,-0.011809589307698043,-0.05498123977469571,0.12141278493591165
2024-03-28,equal_weight,0.007176274115836635,-0.048199526106710966,0.10732366261785621
2024-03-29,equal_weight,0.008958339558102013,-0.03967297427001237,0.11014323541802475
2024-04-01,equal_weight,0.0152071845137862,-0.025069103996160913,0.12133676353335981
2024-04-02,equal_weight,-0.0028836421237581128,-0.02788045579563081,0.12207713004275077
2024-04-03,equal_weight,5.719604526763804e-05,-0.02782485440217508,0.122130999699867
2024-04-08,equal_weight,-0.003507547487802932,-0.031234804891821177,0.12076646293469996
2024-04-09,equal_weight,0.00435358722485919,-0.027017201114509892,0.12058906024932048
2024-04-10,equal_weight,-0.007620401414848366,-0.03443172061175992,0.10845912843950832
2024-04-11,equal_weight,-0.0015438977394305554,-0.03592245929557325,0.10855986019659285
2024-04-12,equal_weight,0.001153125061133764,-0.03481075732251071,0.10809021595864171
2024-04-15,equal_weight,0.008006481939700884,-0.02708298708261969,0.11118758253515429
2024-04-16,equal_weight,-0.010395654674186683,-0.03719709637555002,0.11659899469551242
2024-04-17,equal_weight,0.012909787721147658,-0.02476751527245369,0.12250738260638454
2024-04-18,equal_weight,-0.0006992089822905445,-0.0254494065855968,0.12084487524354914
2024-04-19,equal_weight,-0.005849571538627597,-0.0311501099997864,0.12271158540814985
2024-04-22,equal_weight,-0.006243499416878607,-0.03719912372304568,0.12441874237845284
2024-04-23,equal_weight,-0.008408794242361517,-0.04529511818802401,0.12347916316862219
2024-04-24,equal_weight,0.006585962336398455,-0.039007467794034634,0.12241717682684447
2024-04-25,equal_weight,0.00011570132214178141,-0.03889627968748999,0.12236373043935718
2024-04-26,equal_weight,0.015837616337643915,-0.02367468770449821,0.12545546483362732
2024-04-29,equal_weight,0.011678346375607898,-0.012272822532237826,0.12904718862459463
2024-04-30,equal_weight,-0.004530802399632772,-0.016748019198091213,0.12812131134278043
2024-05-06,equal_weight,0.00944716586057568,-0.007459074652716002,0.12122136722796516
2024-05-07,equal_weight,0.0005386795810760958,-0.006924413122849082,0.1204018804331255
2024-05-08,equal_weight,-0.007769342658829425,-0.014639957643415857,0.12443358291189109
2024-05-09,equal_weight,0.009218706565013246,-0.005556212552041417,0.1268976775195272
2024-05-10,equal_weight,0.0021276465434094892,-0.0034403876650627163,0.1264415423343888
2024-05-13,equal_weight,-0.00475618543992673,-0.008180209983269182,0.12417150329237613
2024-05-14,equal_weight,-0.0012056175469544294,-0.009375965325530089,0.12407194181406214
2024-05-15,equal_weight,-0.003625276958295576,-0.012967251812769254,0.12534479952661967
2024-05-16,equal_weight,0.0017925931877961433,-0.01119790363223705,0.12274984020201062
2024-05-17,equal_weight,0.007806839789310294,-0.0034784840825597962,0.11754989106735055
2024-05-20,equal_weight,0.007191740733310415,0.0036882402950839666,0.11196884873817294
2024-05-21,equal_weight,-0.006235321759302127,-0.0025700788291835863,0.11506809862017559
2024-05-22,equal_weight,0.0030300675394796307,0.00045220119786182345,0.11214724587400023
2024-05-23,equal_weight,-0.013295478171809207,-0.012849289205102865,0.12114624671672651
2024-05-24,equal_weight,-0.009496443288501277,-0.02222370994737033,0.12235510918188693
2024-05-27,equal_weight,0.0057357104973901896,-0.01661546821641613,0.12189717505934508
2024-05-28,equal_weight,-0.0057966517469296265,-0.022315805880483097,0.12436371144348492
2024-05-29,equal_weight,0.0022936322816206277,-0.020073357851620233,0.11138000817225434
2024-05-30,equal_weight,-0.0025894409628141267,-0.02261082003935211,0.10309749299307679
2024-05-31,equal_weight,-0.00048636328174709296,-0.023086186248461926,0.10199700147952453
2024-06-03,equal_weight,-0.0017489478300348306,-0.024794757543153745,0.09532533622278404
2024-06-04,equal_weight,0.008955654146311031,-0.016061156670040933,0.10145261415344442
2024-06-05,equal_weight,-0.00492729943930228,-0.020909317981088305,0.0992071178423789
2024-06-06,equal_weight,-2.7351064895155525e-06,-0.020911995898366564,0.09265520116329612
2024-06-07,equal_weight,-0.00639914208475012,-0.027177319150087365,0.09406158987754572
2024-06-11,equal_weight,-0.006543696167237357,-0.03354317519816652,0.09516845407592782
2024-06-12,equal_weight,0.0004572313524692896,-0.03310128083705921,0.0953679020255913
2024-06-13,equal_weight,-0.001885328128035524,-0.034924202189258624,0.09497881723920512
2024-06-14,equal_weight,0.003930367589862626,-0.031131099551782504,0.0961405031355473
2024-06-17,equal_weight,0.00043309801139612686,-0.030711484357694885,0.09058381507798327
2024-06-18,equal_weight,0.0029013100902221195,-0.02789927780692536,0.08638910480848998
2024-06-19,equal_weight,-0.004523101831549115,-0.032296188363927114,0.08537409291264193
2024-06-20,equal_weight,-0.005494146493626584,-0.03761289486749653,0.08473747052003595
2024-06-21,equal_weight,0.00026111961757464564,-0.03736159671464567,0.07353133441657558
2024-06-24,equal_weight,-0.011688210928004518,-0.04861311741964236,0.07711710168871408
2024-06-25,equal_weight,-0.006152862032036377,-0.05446686964724845,0.07410475263034304
2024-06-26,equal_weight,0.007163637894541686,-0.04769341268410887,0.07928167721155889
2024-06-27,equal_weight,-0.008980107385585323,-0.05624522810220589,0.08253274746032628
2024-06-28,equal_weight,0.0008564771717443078,-0.055436923684350714,0.08303697102702709
2024-07-01,equal_weight,0.002861625135233359,-0.052733938243352485,0.08451976916179213
2024-07-02,equal_weight,-0.003851266599005432,-0.056382112387367345,0.08492172359217547
2024-07-03,equal_weight,-0.0010826231470346223,-0.057403694954452744,0.07524803489366409
2024-07-04,equal_weight,-0.004728600988335564,-0.06186085677409259,0.07515342764434305
2024-07-05,equal_weight,0.0017863187047079342,-0.06018504127492941,0.07608550849337296
2024-07-08,equal_weight,-0.008638089462860288,-0.06830324696693091,0.07817559374364318
2024-07-09,equal_weight,0.008610312262440334,-0.06028104698941439,0.08507107719365341
2024-07-10,equal_weight,-0.0005115959799225856,-0.06076180342803161,0.08486159227938686
2024-07-11,equal_weight,0.012308359094324973,-0.04920132242951769,0.09783118198277087
2024-07-12,equal_weight,0.0007830557820833528,-0.048456794027448846,0.09647243690114998
2024-07-15,equal_weight,-0.002756108270946145,-0.05107935012759246,0.09655899775211237
2024-07-16,equal_weight,0.00748060659911578,-0.04398084805211977,0.1003348008122758
2024-07-17,equal_weight,0.0013057727988239121,-0.04273250424835151,0.09960817523643975
2024-07-18,equal_weight,0.004846402819421125,-0.03809320035800057,0.09952681082310294
2024-07-19,equal_weight,-0.0034390487568244366,-0.04140124474149032,0.1002589105311887
2024-07-22,equal_weight,-0.0018217180821122224,-0.04314754142743493,0.09093645075884049
2024-07-23,equal_weight,-0.017252114043928127,-0.05965526916594188,0.10826882288862745
2024-07-24,equal_weight,-0.0038006668317409173,-0.0632292061948253,0.10526064722661249
2024-07-25,equal_weight,-0.007132699433111501,-0.06991091070475486,0.10354707824451242
2024-07-26,equal_weight,0.006872892238053874,-0.06351850862223896,0.10690129734461291
2024-07-29,equal_weight,-0.004036435531714667,-0.06729855578882926,0.10690728321948027
2024-07-30,equal_weight,-0.0016815918318613622,-0.06886697891898008,0.10634922482224031
2024-07-31,equal_weight,0.022687914487065666,-0.047741512560610655,0.1347342176135899
2024-08-01,equal_weight,-0.004140566656973798,-0.05168440230252247,0.1344448582479939
2024-08-02,equal_weight,-0.0071419038910579555,-0.058457181159669025,0.1370860395404427
2024-08-05,equal_weight,-0.015607482784806748,-0.0731522944958779,0.14500014892993715
2024-08-06,equal_weight,0.0031986951944017903,-0.07018759119433948,0.14186704005468817
2024-08-07,equal_weight,-0.00012853880940857376,-0.0703071081743406,0.1418728510772675
2024-08-08,equal_weight,-0.00047825298407297987,-0.0707517365741277,0.1336145662091163
2024-08-09,equal_weight,-0.003101632089736662,-0.07363392280730152,0.13359531572852956
2024-08-12,equal_weight,4.813886549024362e-05,-0.07358932859531675,0.133562525138423
2024-08-13,equal_weight,0.004646100300785561,-0.0692851316962525,0.1314916108604592
2024-08-14,equal_weight,-0.007867818913412351,-0.07660782774008679,0.13309543234512797
2024-08-15,equal_weight,0.004681391218331199,-0.0722850677337934,0.1329879372588085
2024-08-16,equal_weight,-0.0013051567244133366,-0.07349588111597927,0.13284938839725324
2024-08-19,equal_weight,0.002955091919135922,-0.07075797628121894,0.13385438758695145
2024-08-20,equal_weight,-0.007279791237800382,-0.0775226642232828,0.12241087009272385
2024-08-21,equal_weight,-0.0019998249128615254,-0.07936745738091922,0.12201713743726213
2024-08-22,equal_weight,-0.004928926336529349,-0.08390518736650032,0.12075408984396505
2024-08-23,equal_weight,0.0006736248954095636,-0.08328808309415481,0.11753922130678127
2024-08-26,equal_weight,0.0012698494421762296,-0.08212399697783557,0.11725410285653455
2024-08-27,equal_weight,-0.005460777591867983,-0.08713631368725239,0.1184033843082778
2024-08-28,equal_weight,-0.001233057341721322,-0.08826192695765112,0.07887505667844494
2024-08-29,equal_weight,0.004106821073638712,-0.08451758182564195,0.08151707855973248
2024-08-30,equal_weight,0.011188101288517504,-0.07427507180325021,0.09086073393712979
2024-09-02,equal_weight,-0.014524487262904806,-0.08772075173179739,0.08857741900583573
2024-09-03,equal_weight,0.006065100336502294,-0.08218768655614195,0.09083930112469567
2024-09-04,equal_weight,-0.0032008721583257848,-0.08512548643681295,0.09126633171337607
2024-09-05,equal_weight,0.004412906842087683,-0.08108823043625824,0.09311862484553854
2024-09-06,equal_weight,-0.0077563769189039405,-0.08821565647621166,0.09622905053907646
2024-09-09,equal_weight,-0.0048633087262208935,-0.09264994523050252,0.09724538953675385
2024-09-10,equal_weight,0.0012636040008090711,-0.09150341407116136,0.0953537523679718
2024-09-11,equal_weight,0.0035772626005138087,-0.08825348321162374,0.09335690621997443
2024-09-12,equal_weight,-0.0026701873661670655,-0.0906880172418989,0.09144978655848895
2024-09-13,equal_weight,-0.0021572524903108905,-0.09264963278117333,0.09153926283323521
2024-09-18,equal_weight,0.0006900698480594602,-0.09202349765112994,0.09058011009456722
2024-09-19,equal_weight,0.0061611097645534185,-0.08642935475652314,0.09106299560278629
2024-09-20,equal_weight,4.844930573832989e-05,-0.0863850928930181,0.09089650692152032
2024-09-23,equal_weight,0.0013519540070560776,-0.08514992755844863,0.08943806872591309
2024-09-24,equal_weight,0.030060499320573024,-0.057649077577393126,0.139451445768525
2024-09-25,equal_weight,0.009330710228430305,-0.04885627418677374,0.1422465138948554
2024-09-26,equal_weight,0.030836374214137922,-0.01952645032616762,0.172698230722722
2024-09-27,equal_weight,0.0498001948079861,0.029301323451666805,0.2367506559584325
2024-09-30,equal_weight,0.07851642233544942,0.11011838087423476,0.3488702273892142
2024-10-08,equal_weight,0.057847976559137156,0.17433648294891468,0.38823792848084115
2024-10-09,equal_weight,-0.06618871840684026,0.09660865616412972,0.47014843201072404
2024-10-10,equal_weight,-0.003604667662405104,0.09265574640294139,0.4723757585994372
2024-10-11,equal_weight,-0.02227957555708433,0.06831184014307468,0.4837224263636509
2024-10-14,equal_weight,0.016056051530915515,0.08546471009949919,0.4842726565184088
2024-10-15,equal_weight,-0.017618856971656795,0.06634006262447523,0.489976794676813
2024-10-16,equal_weight,-0.0029758871752742387,0.06316675490763002,0.4893492725701914
2024-10-17,equal_weight,-0.003513286030953422,0.05943154599903888,0.4905657862450724
2024-10-18,equal_weight,0.03468475795819473,0.09617767274529165,0.4990622753885685
2024-10-21,equal_weight,0.005577597028177928,0.10229171007515081,0.4972019470878279
2024-10-22,equal_weight,0.003576486726727346,0.10623404174521633,0.4957368248578666
2024-10-23,equal_weight,0.0014745180272382585,0.10786520378211417,0.4955404440055951
2024-10-24,equal_weight,-0.008831066242624442,0.09808157277961582,0.5001008272756977
2024-10-25,equal_weight,0.01083931684647288,0.10998402687024744,0.4988017565570601
2024-10-28,equal_weight,0.002684827595033368,0.11296414261563492,0.4985088567206129
2024-10-29,equal_weight,-0.006747112197343564,0.10545484867378696,0.49628757672844453
2024-10-30,equal_weight,-0.0013794982511826203,0.10392987564328005,0.4974968295036935
2024-10-31,equal_weight,0.0021643954490717433,0.10631921644221665,0.4903524682488782
2024-11-01,equal_weight,-0.006448660136709239,0.09918493981267029,0.46444615580842447
2024-11-04,equal_weight,0.010350168825269646,0.11056168950992529,0.3727733007626715
2024-11-05,equal_weight,0.02156148170193466,0.13450704505716327,0.31645205220280015
2024-11-06,equal_weight,-0.003724065543507682,0.13028206646179918,0.20535272327596454
2024-11-07,equal_weight,0.01425272260068391,0.14639166321560704,0.20910746488916276
2024-11-08,equal_weight,-0.003944362480339737,0.1418698789514452,0.18951795813422453
2024-11-11,equal_weight,0.010739273533637529,0.15413273192132637,0.18571099405999475
2024-11-12,equal_weight,-0.007633056510066384,0.14532317155845353,0.17391745106604195
2024-11-13,equal_weight,0.002610209458108637,0.14831270493344628,0.17222311417104333
2024-11-14,equal_weight,-0.020324337546934412,0.12497400990894558,0.19113900886832585
2024-11-15,equal_weight,-0.016062339270005048,0.10690429569185023,0.16257440440966447
2024-11-18,equal_weight,-0.006493874612821494,0.09971619798723386,0.16325562877685224
2024-11-19,equal_weight,0.013919643012666795,0.11502385487846345,0.1702936837474586
2024-11-20,equal_weight,0.003480291251846457,0.11890446264619703,0.1706022233642979
2024-11-21,equal_weight,0.002809725385554107,0.12204827691890374,0.16707947223412822
2024-11-22,equal_weight,-0.019715092811921207,0.09992699099999136,0.17835754432988554
2024-11-25,equal_weight,-0.00505384161101572,0.0943681342037963,0.17870022744258668
2024-11-26,equal_weight,-0.006509988809543944,0.08724380989660818,0.17859719654764938
2024-11-27,equal_weight,0.01460319288978842,0.1031210409707568,0.18670084356029207
2024-11-28,equal_weight,-0.0071854995587435026,0.09519456521762071,0.18822620721013295
2024-11-29,equal_weight,0.012137590705744338,0.10848758859338781,0.1918816354257119
2024-12-02,equal_weight,0.0065077630335985456,0.11570136314563872,0.18973582674426193
2024-12-03,equal_weight,0.0006546229289895677,0.11643172683985892,0.1723809386933069
2024-12-04,equal_weight,-0.005108351998208161,0.11072860059719347,0.17276766599366844
2024-12-05,equal_weight,0.0008522356136287934,0.1116752030676984,0.1635694083301615
2024-12-06,equal_weight,0.008818117587732634,0.12147808572771601,0.16725707271455786
2024-12-09,equal_weight,-0.0017821000017389517,0.11947949962919036,0.1615606871607103
2024-12-10,equal_weight,0.006266175524995354,0.12649435467050085,0.16206519128440003
2024-12-11,equal_weight,0.0024924335482180205,0.12930206699195979,0.1620330621005358
2024-12-12,equal_weight,0.008425797214395559,0.13881733720223166,0.14753938435946753
2024-12-13,equal_weight,-0.014152335468838696,0.1227004122084161,0.14479971097414865
2024-12-16,equal_weight,-0.009337887858491723,0.1122167616605314,0.14702119057340862
2024-12-17,equal_weight,-0.002096468952533814,0.1098850337512225,0.13853195474256216
2024-12-18,equal_weight,0.0018698019594596273,0.11196029896210535,0.13808253584216296
2024-12-19,equal_weight,0.0006345153027231818,0.11266585478781743,0.1376531969325614
2024-12-20,equal_weight,0.00048222173295140445,0.11320240644450918,0.11718143448415844
2024-12-23,equal_weight,-0.0032201171884238765,0.10961776424132252,0.11617909858510342
2024-12-24,equal_weight,0.005831481727977827,0.11608847995853555,0.11423919915538709
2024-12-25,equal_weight,-0.002763250098398462,0.11300444835646872,0.10362569792777006
2024-12-26,equal_weight,0.002715702752054971,0.11602703759991995,0.09981890753312023
2024-12-27,equal_weight,0.0004972652742426086,0.11658199909083411,0.09066504404447845
2024-12-30,equal_weight,-5.367231847563936e-05,0.11652206954617483,0.08772663039634442
2024-12-31,equal_weight,-0.014904355963590344,0.09988102718045422,0.10245580340066131
2025-01-02,equal_weight,-0.018208036369256476,0.07985435343569725,0.11908802951612898
2025-01-03,equal_weight,-0.00821316954090412,0.0709853265514464,0.12116214908181665
